loan_id,payment_month,payment_amount
L1084,2024-11-01,373.27000000000044
L1084,2024-12-01,373.27000000000044
L1084,2025-01-01,373.27000000000044
L1084,2025-02-01,373.27000000000044
L1084,2025-03-01,373.27000000000044
L1084,2025-04-01,373.27000000000044
L1084,2025-05-01,373.27000000000044
L1084,2025-06-01,373.27
L1084,2025-07-01,373.27
L1084,2025-08-01,373.27
L1084,2025-09-01,373.27
L1084,2025-10-01,373.27
L1084,2025-11-01,373.27
L1084,2025-12-01,373.27
L1084,2026-01-01,373.27
L1084,2026-02-01,373.27
L1084,2026-03-01,373.27
L1084,2026-04-01,373.27
L1084,2026-05-01,373.27
L1085,2023-08-01,901.2999999999993
L1085,2023-09-01,901.2999999999993
L1085,2023-10-01,901.2999999999993
L1085,2023-11-01,901.2999999999993
L1085,2023-12-01,901.2999999999993
L1085,2024-01-01,901.2999999999993
L1085,2024-02-01,901.2999999999993
L1085,2024-03-01,901.2999999999993
L1085,2024-06-01,901.2999999999993
L1085,2024-07-01,901.2999999999993
L1085,2024-08-01,901.2999999999993
L1085,2024-09-01,901.2999999999993
L1085,2024-10-01,901.2999999999993
L1085,2024-11-01,901.2999999999993
L1085,2024-12-01,901.2999999999993
L1085,2025-01-01,901.2999999999993
L1085,2025-02-01,901.2999999999993
L1085,2025-03-01,901.3000000000002
L1085,2025-04-01,901.3000000000002
L1085,2025-05-01,901.3000000000002
L1085,2025-06-01,901.3000000000002
L1085,2025-07-01,901.3000000000002
L1085,2025-08-01,901.3000000000002
L1085,2025-09-01,901.3000000000002
L1085,2025-10-01,901.3
L1085,2025-11-01,901.3
L1085,2025-12-01,901.3
L1086,2024-10-01,1351.9599999999991
L1086,2024-11-01,1351.9599999999991
L1086,2024-12-01,1351.9599999999991
L1086,2025-01-01,1351.9599999999991
L1086,2025-02-01,1351.9599999999991
L1086,2025-03-01,1351.9599999999991
L1086,2025-04-01,1351.9599999999991
L1086,2025-05-01,1351.9599999999991
L1086,2025-06-01,1351.9599999999991
L1086,2025-07-01,1351.9599999999991
L1086,2025-08-01,1351.9599999999991
L1086,2025-09-01,1351.9599999999991
L1086,2025-10-01,1351.9599999999991
L1086,2025-11-01,1351.9599999999991
L1086,2025-12-01,1351.9599999999991
L1086,2026-01-01,1351.9599999999991
L1086,2026-02-01,1351.9599999999991
L1086,2026-03-01,1351.9599999999991
L1086,2026-04-01,1351.9599999999991
L1086,2026-05-01,1351.9599999999991
L1086,2026-06-01,1351.96
L1086,2026-07-01,1351.96
L1086,2026-08-01,1351.96
L1086,2026-09-01,1351.96
L1086,2026-10-01,1351.96
L1086,2026-11-01,1351.96
L1086,2026-12-01,1351.96
L1087,2023-05-01,390.03000000000065
L1087,2023-06-01,390.03000000000065
L1087,2023-07-01,390.03000000000065
L1087,2023-08-01,390.03000000000065
L1087,2023-09-01,390.03000000000065
L1087,2023-10-01,390.03000000000065
L1087,2023-11-01,390.03000000000065
L1087,2023-12-01,390.03000000000065
L1087,2024-01-01,390.02999999999975
L1087,2024-02-01,390.02999999999975
L1087,2024-03-01,390.02999999999975
L1087,2024-04-01,390.02999999999975
L1087,2024-05-01,390.02999999999975
L1087,2024-06-01,390.02999999999975
L1087,2024-07-01,390.02999999999975
L1087,2024-08-01,390.02999999999975
L1087,2024-09-01,390.02999999999975
L1087,2024-10-01,390.02999999999975
L1087,2024-11-01,390.02999999999975
L1087,2024-12-01,390.02999999999975
L1087,2025-01-01,390.02999999999975
L1087,2025-02-01,390.02999999999975
L1087,2025-03-01,390.02999999999975
L1087,2025-04-01,390.02999999999975
L1087,2025-05-01,390.03
L1087,2025-06-01,390.03
L1087,2025-07-01,390.03
L1087,2025-08-01,390.03
L1087,2025-09-01,390.03
L1087,2025-10-01,390.03
L1088,2023-09-01,1063.5400000000009
L1088,2023-10-01,1063.5400000000009
L1088,2023-11-01,1063.5400000000009
L1088,2023-12-01,1063.5400000000009
L1088,2024-01-01,1063.5400000000009
L1088,2024-02-01,1063.5400000000009
L1088,2024-03-01,1063.5400000000009
L1088,2024-04-01,1063.5400000000009
L1088,2024-05-01,1063.5400000000009
L1088,2024-06-01,1063.5400000000009
L1088,2024-07-01,1063.5400000000009
L1088,2024-08-01,1063.5400000000009
L1088,2024-09-01,1063.5400000000009
L1088,2024-10-01,1063.5400000000009
L1088,2024-11-01,1063.5400000000009
L1088,2024-12-01,1063.5400000000009
L1088,2025-01-01,1063.5400000000009
L1088,2025-02-01,1063.5400000000009
L1088,2025-03-01,1063.5400000000009
L1088,2025-04-01,1063.54
L1088,2025-05-01,1063.54
L1088,2025-06-01,1063.54
L1088,2025-07-01,1063.54
L1088,2025-08-01,1063.54
L1088,2025-09-01,1063.54
L1088,2025-10-01,1063.54
L1088,2025-11-01,1063.54
L1089,2024-06-01,612.8899999999994
L1089,2024-07-01,612.8899999999994
L1089,2024-08-01,612.8899999999994
L1089,2024-09-01,612.8899999999994
L1089,2024-10-01,612.8899999999994
L1089,2024-11-01,612.8899999999994
L1089,2024-12-01,612.8899999999994
L1089,2025-01-01,612.8899999999994
L1089,2025-02-01,612.8899999999994
L1089,2025-03-01,612.8899999999994
L1089,2025-04-01,612.8899999999994
L1089,2025-05-01,612.8899999999994
L1089,2025-06-01,612.8899999999994
L1089,2025-07-01,612.8900000000003
L1089,2025-08-01,612.8900000000003
L1089,2025-09-01,612.8900000000003
L1089,2025-10-01,612.8900000000003
L1089,2025-11-01,612.8900000000003
L1089,2025-12-01,612.8900000000003
L1089,2026-01-01,612.8900000000003
L1089,2026-02-01,612.8899999999999
L1089,2026-03-01,612.8899999999999
L1089,2026-04-01,612.8899999999999
L1089,2026-05-01,612.8899999999999
L1089,2026-06-01,612.8899999999999
L1089,2026-07-01,612.89
L1089,2026-08-01,612.89
L1090,2024-01-01,1213.1399999999994
L1090,2024-02-01,1213.1399999999994
L1090,2024-03-01,1213.1399999999994
L1090,2024-04-01,1213.1399999999994
L1090,2024-05-01,1213.1399999999994
L1090,2024-06-01,1213.1399999999994
L1090,2024-07-01,1213.1399999999994
L1090,2024-08-01,1213.1399999999994
L1090,2024-09-01,1213.1399999999994
L1090,2024-10-01,1213.1399999999994
L1090,2024-11-01,1213.1399999999994
L1090,2024-12-01,1213.1399999999994
L1090,2025-01-01,1213.1399999999994
L1090,2025-02-01,1213.1399999999994
L1090,2025-03-01,1213.1399999999994
L1090,2025-04-01,1213.1399999999994
L1090,2025-05-01,1213.1399999999994
L1090,2025-06-01,1213.1399999999994
L1090,2025-07-01,1213.1399999999994
L1090,2025-08-01,1213.1399999999994
L1090,2025-09-01,1213.1399999999994
L1090,2025-10-01,1213.1399999999994
L1090,2025-11-01,1213.1399999999994
L1090,2025-12-01,1213.1399999999994
L1090,2026-01-01,1213.1400000000003
L1090,2026-02-01,1213.1400000000003
L1090,2026-03-01,1213.1400000000003
L1090,2026-04-01,1213.1400000000003
L1090,2026-05-01,1213.1400000000003
L1090,2026-06-01,1213.14
L1090,2026-07-01,1213.14
L1090,2026-08-01,1213.14
L1091,2024-08-01,126.17999999999984
L1091,2024-09-01,126.17999999999984
L1091,2024-10-01,126.17999999999984
L1091,2024-11-01,126.17999999999984
L1091,2024-12-01,126.17999999999984
L1091,2025-01-01,126.17999999999984
L1091,2025-02-01,126.17999999999984
L1091,2025-03-01,126.17999999999984
L1091,2025-04-01,126.17999999999984
L1091,2025-05-01,126.17999999999984
L1091,2025-06-01,126.18000000000006
L1091,2025-07-01,126.18000000000006
L1091,2025-08-01,126.18000000000006
L1091,2025-09-01,126.18000000000006
L1091,2025-10-01,126.18000000000006
L1091,2025-11-01,126.18000000000006
L1091,2025-12-01,126.18000000000006
L1091,2026-01-01,126.18000000000006
L1091,2026-02-01,126.18000000000006
L1091,2026-03-01,126.18000000000006
L1091,2026-04-01,126.18000000000006
L1091,2026-07-01,126.18000000000006
L1091,2026-08-01,126.18
L1091,2026-09-01,126.18
L1091,2026-10-01,126.18
L1091,2026-11-01,126.18
L1091,2026-12-01,126.18
L1092,2024-08-01,295.5100000000002
L1092,2024-09-01,295.5100000000002
L1092,2024-10-01,295.5100000000002
L1092,2024-11-01,295.5100000000002
L1092,2024-12-01,295.5100000000002
L1092,2025-01-01,295.5100000000002
L1092,2025-02-01,295.5100000000002
L1092,2025-03-01,295.5100000000002
L1092,2025-04-01,295.5100000000002
L1092,2025-05-01,295.5100000000002
L1092,2025-06-01,295.5100000000002
L1092,2025-07-01,295.5100000000002
L1092,2025-10-01,295.5100000000002
L1092,2025-11-01,295.5100000000002
L1092,2025-12-01,295.5100000000002
L1092,2026-01-01,295.5100000000002
L1092,2026-02-01,295.5100000000002
L1092,2026-03-01,295.5100000000002
L1092,2026-04-01,295.5100000000002
L1092,2026-05-01,295.5100000000002
L1092,2026-06-01,295.5100000000002
L1092,2026-07-01,295.5100000000002
L1092,2026-08-01,295.5100000000002
L1092,2026-09-01,295.5100000000002
L1092,2026-10-01,295.51
L1092,2026-11-01,295.51
L1092,2026-12-01,295.51
L1092,2027-01-01,295.51
L1092,2027-02-01,295.51
L1092,2027-03-01,295.51
L1092,2027-04-01,295.51
L1092,2027-05-01,295.51
L1093,2023-08-01,243.77000000000044
L1093,2023-09-01,243.77000000000044
L1093,2023-10-01,243.77000000000044
L1093,2023-11-01,243.77000000000044
L1093,2023-12-01,243.77000000000044
L1093,2024-01-01,243.77000000000044
L1093,2024-02-01,243.77000000000044
L1093,2024-03-01,243.77000000000044
L1093,2024-04-01,243.77000000000044
L1093,2024-05-01,243.77000000000044
L1093,2024-06-01,243.77000000000044
L1093,2024-09-01,243.77000000000044
L1093,2024-10-01,243.76999999999998
L1093,2024-11-01,243.76999999999998
L1093,2024-12-01,243.76999999999998
L1093,2025-01-01,243.76999999999998
L1093,2025-02-01,243.76999999999998
L1093,2025-03-01,243.76999999999998
L1093,2025-04-01,243.76999999999998
L1093,2025-05-01,243.76999999999998
L1093,2025-06-01,243.76999999999998
L1093,2025-07-01,243.76999999999998
L1093,2025-08-01,243.76999999999998
L1093,2025-09-01,243.76999999999998
L1093,2025-10-01,243.76999999999998
L1093,2025-11-01,243.76999999999998
L1093,2025-12-01,243.76999999999998
L1093,2026-01-01,243.76999999999998
L1093,2026-02-01,243.77
L1093,2026-03-01,243.77
L1094,2024-05-01,793.2099999999991
L1094,2024-06-01,793.2099999999991
L1094,2024-07-01,793.2099999999991
L1094,2024-08-01,793.2099999999991
L1094,2024-09-01,793.2099999999991
L1094,2024-10-01,793.2099999999991
L1094,2024-11-01,793.2099999999991
L1094,2024-12-01,793.2099999999991
L1094,2025-01-01,793.2099999999991
L1094,2025-02-01,793.2099999999991
L1094,2025-03-01,793.2099999999991
L1094,2025-04-01,793.2099999999991
L1094,2025-05-01,793.2099999999991
L1094,2025-06-01,793.2099999999991
L1094,2025-07-01,793.2099999999991
L1094,2025-08-01,793.2099999999991
L1094,2025-09-01,793.2099999999991
L1094,2025-10-01,793.2099999999991
L1094,2025-11-01,793.2099999999991
L1094,2025-12-01,793.2099999999991
L1094,2026-01-01,793.21
L1094,2026-02-01,793.21
L1094,2026-03-01,793.21
L1094,2026-04-01,793.21
L1094,2026-05-01,793.21
L1094,2026-06-01,793.21
L1094,2026-07-01,793.21
L1094,2026-08-01,793.21
L1094,2026-09-01,793.21
L1094,2026-10-01,793.21
L1094,2026-11-01,793.21
L1094,2026-12-01,793.21
L1095,2024-09-01,486.9300000000003
L1095,2024-10-01,486.9300000000003
L1095,2024-11-01,486.9300000000003
L1095,2024-12-01,486.9300000000003
L1095,2025-01-01,486.9300000000003
L1095,2025-02-01,486.9300000000003
L1095,2025-03-01,486.9300000000003
L1095,2025-04-01,486.9300000000003
L1095,2025-05-01,486.9300000000003
L1095,2025-06-01,486.9300000000003
L1095,2025-09-01,486.9300000000003
L1095,2025-10-01,486.9300000000003
L1095,2025-11-01,486.9300000000003
L1095,2025-12-01,486.9300000000003
L1095,2026-01-01,486.92999999999984
L1095,2026-02-01,486.92999999999984
L1095,2026-03-01,486.92999999999984
L1095,2026-06-01,486.92999999999984
L1095,2026-07-01,486.93000000000006
L1095,2026-08-01,486.93000000000006
L1095,2026-09-01,486.93000000000006
L1095,2026-10-01,486.93
L1095,2026-11-01,486.93
L1096,2023-09-01,65.0
L1096,2023-10-01,65.0
L1096,2023-11-01,65.0
L1096,2023-12-01,65.0
L1096,2024-01-01,65.0
L1096,2024-02-01,65.0
L1096,2024-03-01,65.0
L1096,2024-04-01,65.0
L1096,2024-05-01,65.0
L1096,2024-06-01,65.0
L1096,2024-07-01,65.0
L1096,2024-08-01,65.0
L1096,2024-09-01,65.0
L1096,2024-10-01,65.0
L1096,2024-11-01,65.0
L1096,2024-12-01,65.0
L1096,2025-01-01,65.0
L1096,2025-02-01,65.0
L1096,2025-03-01,65.0
L1096,2025-04-01,65.0
L1096,2025-05-01,65.0
L1096,2025-06-01,65.0
L1096,2025-07-01,65.0
L1096,2025-08-01,65.0
L1096,2025-09-01,65.0
L1096,2025-10-01,65.0
L1096,2025-11-01,65.0
L1096,2025-12-01,65.0
L1096,2026-01-01,65.0
L1096,2026-02-01,65.0
L1097,2024-09-01,1072.5800000000017
L1097,2024-10-01,1072.5800000000017
L1097,2024-11-01,1072.5800000000017
L1097,2024-12-01,1072.5800000000017
L1097,2025-01-01,1072.5800000000017
L1097,2025-02-01,1072.5800000000017
L1097,2025-03-01,1072.5800000000017
L1097,2025-04-01,1072.5800000000017
L1097,2025-05-01,1072.5800000000017
L1097,2025-06-01,1072.5800000000017
L1097,2025-07-01,1072.5800000000017
L1097,2025-08-01,1072.5800000000017
L1097,2025-09-01,1072.5800000000017
L1097,2025-10-01,1072.5800000000017
L1097,2025-11-01,1072.58
L1097,2025-12-01,1072.58
L1097,2026-01-01,1072.58
L1097,2026-02-01,1072.58
L1097,2026-03-01,1072.58
L1097,2026-04-01,1072.58
L1097,2026-05-01,1072.58
L1097,2026-06-01,1072.58
L1097,2026-07-01,1072.58
L1097,2026-08-01,1072.58
L1097,2026-09-01,1072.58
L1097,2026-10-01,1072.58
L1097,2026-11-01,1072.58
L1097,2026-12-01,1072.58
L1097,2027-01-01,1072.58
L1097,2027-02-01,1072.58
L1098,2024-08-01,221.84000000000015
L1098,2024-09-01,221.84000000000015
L1098,2024-10-01,221.84000000000015
L1098,2024-11-01,221.84000000000015
L1098,2024-12-01,221.84000000000015
L1098,2025-01-01,221.84000000000015
L1098,2025-02-01,221.84000000000015
L1098,2025-03-01,221.84000000000015
L1098,2025-04-01,221.84000000000015
L1098,2025-05-01,221.84000000000015
L1098,2025-06-01,221.84000000000015
L1098,2025-07-01,221.84000000000015
L1098,2025-08-01,221.84000000000015
L1098,2025-09-01,221.84000000000015
L1098,2025-10-01,221.84000000000015
L1098,2025-11-01,221.84000000000015
L1098,2025-12-01,221.84000000000015
L1098,2026-01-01,221.84000000000015
L1098,2026-02-01,221.84000000000015
L1098,2026-03-01,221.83999999999992
L1098,2026-04-01,221.83999999999992
L1098,2026-05-01,221.83999999999992
L1098,2026-06-01,221.83999999999992
L1098,2026-07-01,221.84000000000003
L1098,2026-08-01,221.84000000000003
L1098,2026-09-01,221.84000000000003
L1098,2026-12-01,221.84000000000003
L1098,2027-01-01,221.84
L1098,2027-02-01,221.84
L1099,2024-06-01,46.66000000000008
L1099,2024-07-01,46.66000000000008
L1099,2024-08-01,46.66000000000008
L1099,2024-09-01,46.66000000000008
L1099,2024-10-01,46.66000000000008
L1099,2024-11-01,46.66000000000008
L1099,2024-12-01,46.66000000000008
L1099,2025-01-01,46.66000000000008
L1099,2025-02-01,46.66000000000008
L1099,2025-03-01,46.65999999999997
L1099,2025-04-01,46.65999999999997
L1099,2025-05-01,46.65999999999997
L1099,2025-06-01,46.65999999999997
L1099,2025-07-01,46.65999999999997
L1099,2025-08-01,46.65999999999997
L1099,2025-09-01,46.65999999999997
L1099,2025-10-01,46.65999999999997
L1099,2025-11-01,46.65999999999997
L1099,2025-12-01,46.65999999999997
L1099,2026-01-01,46.65999999999997
L1099,2026-02-01,46.65999999999997
L1099,2026-03-01,46.65999999999997
L1099,2026-04-01,46.65999999999997
L1099,2026-05-01,46.65999999999997
L1099,2026-06-01,46.65999999999997
L1099,2026-07-01,46.66
L1099,2026-08-01,46.66
L1099,2026-09-01,46.66
L1099,2026-10-01,46.66
L1099,2026-11-01,46.66
L1099,2026-12-01,46.66
L1099,2027-01-01,46.66
L1100,2023-12-01,54.07999999999993
L1100,2024-01-01,54.07999999999993
L1100,2024-02-01,54.07999999999993
L1100,2024-03-01,54.07999999999993
L1100,2024-04-01,54.07999999999993
L1100,2024-05-01,54.07999999999993
L1100,2024-06-01,54.07999999999993
L1100,2024-07-01,54.08000000000004
L1100,2024-08-01,54.08000000000004
L1100,2024-09-01,54.08000000000004
L1100,2024-10-01,54.08000000000004
L1100,2024-11-01,54.08000000000004
L1100,2024-12-01,54.08000000000004
L1100,2025-01-01,54.08000000000004
L1100,2025-02-01,54.08000000000004
L1100,2025-03-01,54.08000000000004
L1100,2025-04-01,54.08000000000004
L1100,2025-05-01,54.079999999999984
L1100,2025-06-01,54.079999999999984
L1100,2025-07-01,54.079999999999984
L1100,2025-08-01,54.079999999999984
L1100,2025-09-01,54.079999999999984
L1100,2025-10-01,54.079999999999984
L1100,2025-11-01,54.079999999999984
L1100,2025-12-01,54.08
L1100,2026-01-01,54.08
L1100,2026-02-01,54.08
L1101,2024-06-01,422.53000000000065
L1101,2024-07-01,422.53000000000065
L1101,2024-08-01,422.53000000000065
L1101,2024-09-01,422.53000000000065
L1101,2024-10-01,422.53000000000065
L1101,2024-11-01,422.53000000000065
L1101,2024-12-01,422.53000000000065
L1101,2025-01-01,422.53000000000065
L1101,2025-02-01,422.53000000000065
L1101,2025-03-01,422.53000000000065
L1101,2025-04-01,422.52999999999975
L1101,2025-05-01,422.52999999999975
L1101,2025-06-01,422.52999999999975
L1101,2025-07-01,422.52999999999975
L1101,2025-08-01,422.52999999999975
L1101,2025-09-01,422.52999999999975
L1101,2025-10-01,422.52999999999975
L1101,2025-11-01,422.52999999999975
L1101,2025-12-01,422.52999999999975
L1101,2026-01-01,422.52999999999975
L1101,2026-02-01,422.52999999999975
L1101,2026-03-01,422.52999999999975
L1101,2026-04-01,422.52999999999975
L1101,2026-05-01,422.52999999999975
L1101,2026-06-01,422.53
L1101,2026-07-01,422.53
L1101,2026-08-01,422.53
L1101,2026-09-01,422.53
L1101,2026-10-01,422.53
L1101,2026-11-01,422.53
L1102,2023-03-01,217.73999999999978
L1102,2023-04-01,217.73999999999978
L1102,2023-05-01,217.73999999999978
L1102,2023-06-01,217.73999999999978
L1102,2023-07-01,217.73999999999978
L1102,2023-08-01,217.73999999999978
L1102,2023-09-01,217.73999999999978
L1102,2023-10-01,217.73999999999978
L1102,2023-11-01,217.73999999999978
L1102,2023-12-01,217.73999999999978
L1102,2024-01-01,217.73999999999978
L1102,2024-02-01,217.73999999999978
L1102,2024-03-01,217.73999999999978
L1102,2024-04-01,217.73999999999978
L1102,2024-05-01,217.73999999999978
L1102,2024-06-01,217.73999999999978
L1102,2024-07-01,217.73999999999978
L1102,2024-08-01,217.73999999999978
L1102,2024-09-01,217.73999999999978
L1102,2024-10-01,217.73999999999978
L1102,2024-11-01,217.73999999999978
L1102,2024-12-01,217.74
L1102,2025-01-01,217.74
L1102,2025-02-01,217.74
L1102,2025-03-01,217.74
L1102,2025-04-01,217.74
L1102,2025-05-01,217.74
L1102,2025-06-01,217.74
L1102,2025-07-01,217.74
L1102,2025-08-01,217.74
L1102,2025-09-01,217.74
L1102,2025-10-01,217.74
L1103,2024-10-01,1442.0899999999965
L1103,2024-11-01,1442.0899999999965
L1103,2024-12-01,1442.0899999999965
L1103,2025-01-01,1442.0899999999965
L1103,2025-02-01,1442.0900000000001
L1103,2025-03-01,1442.0900000000001
L1103,2025-04-01,1442.0900000000001
L1103,2025-05-01,1442.0900000000001
L1103,2025-06-01,1442.0900000000001
L1103,2025-07-01,1442.0900000000001
L1103,2025-08-01,1442.0900000000001
L1103,2025-09-01,1442.0900000000001
L1103,2025-10-01,1442.0900000000001
L1103,2025-11-01,1442.0900000000001
L1103,2025-12-01,1442.0900000000001
L1103,2026-01-01,1442.0900000000001
L1103,2026-02-01,1442.0900000000001
L1103,2026-03-01,1442.0900000000001
L1103,2026-04-01,1442.0900000000001
L1103,2026-05-01,1442.0900000000001
L1103,2026-06-01,1442.0900000000001
L1103,2026-07-01,1442.0900000000001
L1103,2026-08-01,1442.0900000000001
L1103,2026-09-01,1442.0900000000001
L1103,2026-10-01,1442.0900000000001
L1103,2026-11-01,1442.09
L1103,2026-12-01,1442.09
L1104,2023-04-01,665.5200000000004
L1104,2023-05-01,665.5200000000004
L1104,2023-06-01,665.5200000000004
L1104,2023-07-01,665.5200000000004
L1104,2023-08-01,665.5200000000004
L1104,2023-09-01,665.5200000000004
L1104,2023-10-01,665.5200000000004
L1104,2023-11-01,665.5200000000004
L1104,2023-12-01,665.5200000000004
L1104,2024-01-01,665.5200000000004
L1104,2024-02-01,665.5200000000004
L1104,2024-03-01,665.5200000000004
L1104,2024-04-01,665.5200000000004
L1104,2024-05-01,665.5200000000004
L1104,2024-06-01,665.5200000000004
L1104,2024-07-01,665.5200000000004
L1104,2024-08-01,665.5200000000004
L1104,2024-09-01,665.5200000000004
L1104,2024-10-01,665.5200000000004
L1104,2024-11-01,665.5200000000004
L1104,2024-12-01,665.5200000000004
L1104,2025-01-01,665.5200000000004
L1104,2025-02-01,665.52
L1104,2025-03-01,665.52
L1104,2025-04-01,665.52
L1104,2025-05-01,665.52
L1104,2025-06-01,665.52
L1104,2025-07-01,665.52
L1104,2025-08-01,665.52
L1105,2023-03-01,972.6800000000003
L1105,2023-04-01,972.6800000000003
L1105,2023-05-01,972.6800000000003
L1105,2023-06-01,972.6800000000003
L1105,2023-07-01,972.6800000000003
L1105,2023-08-01,972.6800000000003
L1105,2023-09-01,972.6800000000003
L1105,2023-10-01,972.6800000000003
L1105,2023-11-01,972.6800000000003
L1105,2023-12-01,972.6800000000003
L1105,2024-01-01,972.6800000000003
L1105,2024-02-01,972.6800000000003
L1105,2024-03-01,972.6800000000003
L1105,2024-04-01,972.6800000000003
L1105,2024-05-01,972.6800000000003
L1105,2024-06-01,972.6800000000003
L1105,2024-07-01,972.6800000000003
L1105,2024-08-01,972.6800000000003
L1105,2024-09-01,972.6800000000003
L1105,2024-10-01,972.6800000000003
L1105,2024-11-01,972.6800000000003
L1105,2024-12-01,972.6800000000003
L1105,2025-01-01,972.6800000000003
L1105,2025-02-01,972.6800000000003
L1105,2025-03-01,972.6799999999998
L1105,2025-04-01,972.6799999999998
L1105,2025-05-01,972.6799999999998
L1105,2025-06-01,972.68
L1105,2025-07-01,972.68
L1106,2024-03-01,1092.130000000001
L1106,2024-04-01,1092.130000000001
L1106,2024-05-01,1092.130000000001
L1106,2024-06-01,1092.130000000001
L1106,2024-07-01,1092.130000000001
L1106,2024-08-01,1092.130000000001
L1106,2024-09-01,1092.130000000001
L1106,2024-10-01,1092.130000000001
L1106,2024-11-01,1092.130000000001
L1106,2024-12-01,1092.130000000001
L1106,2025-01-01,1092.130000000001
L1106,2025-02-01,1092.130000000001
L1106,2025-03-01,1092.130000000001
L1106,2025-04-01,1092.130000000001
L1106,2025-05-01,1092.130000000001
L1106,2025-06-01,1092.130000000001
L1106,2025-07-01,1092.130000000001
L1106,2025-08-01,1092.130000000001
L1106,2025-09-01,1092.130000000001
L1106,2025-10-01,1092.130000000001
L1106,2025-11-01,1092.13
L1106,2025-12-01,1092.13
L1106,2026-01-01,1092.13
L1106,2026-02-01,1092.13
L1106,2026-03-01,1092.13
L1106,2026-04-01,1092.13
L1106,2026-05-01,1092.13
L1106,2026-06-01,1092.13
L1106,2026-07-01,1092.13
L1107,2023-06-01,308.77000000000044
L1107,2023-07-01,308.77000000000044
L1107,2023-08-01,308.77000000000044
L1107,2023-09-01,308.77000000000044
L1107,2023-10-01,308.77000000000044
L1107,2023-11-01,308.77000000000044
L1107,2023-12-01,308.77000000000044
L1107,2024-01-01,308.77000000000044
L1107,2024-02-01,308.77000000000044
L1107,2024-03-01,308.77000000000044
L1107,2024-04-01,308.77000000000044
L1107,2024-05-01,308.77000000000044
L1107,2024-06-01,308.77000000000044
L1107,2024-07-01,308.77000000000044
L1107,2024-08-01,308.77000000000044
L1107,2024-09-01,308.77000000000044
L1107,2024-10-01,308.77
L1107,2024-11-01,308.77
L1107,2024-12-01,308.77
L1107,2025-01-01,308.77
L1107,2025-02-01,308.77
L1107,2025-03-01,308.77
L1107,2025-04-01,308.77
L1107,2025-05-01,308.77
L1107,2025-06-01,308.77
L1107,2025-07-01,308.77
L1107,2025-08-01,308.77
L1107,2025-09-01,308.77
L1107,2025-10-01,308.77
L1107,2025-11-01,308.77
L1108,2023-10-01,585.7600000000002
L1108,2023-11-01,585.7600000000002
L1108,2023-12-01,585.7600000000002
L1108,2024-01-01,585.7600000000002
L1108,2024-02-01,585.7600000000002
L1108,2024-03-01,585.7600000000002
L1108,2024-04-01,585.7600000000002
L1108,2024-05-01,585.7600000000002
L1108,2024-06-01,585.7600000000002
L1108,2024-07-01,585.7600000000002
L1108,2024-08-01,585.7600000000002
L1108,2025-01-01,585.7600000000002
L1108,2025-02-01,585.7600000000002
L1108,2025-03-01,585.7600000000002
L1108,2025-04-01,585.7600000000002
L1108,2025-05-01,585.7600000000002
L1108,2025-06-01,585.7600000000002
L1108,2025-07-01,585.7600000000002
L1108,2025-08-01,585.7600000000002
L1108,2025-09-01,585.7600000000002
L1108,2025-10-01,585.76
L1108,2025-11-01,585.76
L1108,2025-12-01,585.76
L1108,2026-01-01,585.76
L1109,2023-03-01,326.6200000000008
L1109,2023-04-01,326.6200000000008
L1109,2023-05-01,326.6200000000008
L1109,2023-06-01,326.6200000000008
L1109,2023-07-01,326.6200000000008
L1109,2023-08-01,326.6200000000008
L1109,2023-09-01,326.6199999999999
L1109,2023-10-01,326.6199999999999
L1109,2023-11-01,326.6199999999999
L1109,2023-12-01,326.6199999999999
L1109,2024-01-01,326.6199999999999
L1109,2024-02-01,326.6199999999999
L1109,2024-03-01,326.6199999999999
L1109,2024-04-01,326.6199999999999
L1109,2024-05-01,326.6199999999999
L1109,2024-06-01,326.6199999999999
L1109,2024-07-01,326.6199999999999
L1109,2024-08-01,326.6199999999999
L1109,2024-09-01,326.6199999999999
L1109,2024-10-01,326.6199999999999
L1109,2024-11-01,326.6199999999999
L1109,2024-12-01,326.6199999999999
L1109,2025-01-01,326.6199999999999
L1109,2025-02-01,326.6199999999999
L1109,2025-03-01,326.6199999999999
L1109,2025-04-01,326.6199999999999
L1109,2025-05-01,326.6199999999999
L1109,2025-06-01,326.6199999999999
L1109,2025-07-01,326.62
L1109,2025-08-01,326.62
L1109,2025-09-01,326.62
L1109,2025-10-01,326.62
L1110,2024-06-01,648.4500000000007
L1110,2024-07-01,648.4500000000007
L1110,2024-08-01,648.4500000000007
L1110,2024-09-01,648.4500000000007
L1110,2024-10-01,648.4500000000007
L1110,2024-11-01,648.4500000000007
L1110,2024-12-01,648.4500000000007
L1110,2025-01-01,648.4500000000007
L1110,2025-02-01,648.4500000000007
L1110,2025-03-01,648.4500000000007
L1110,2025-04-01,648.4500000000007
L1110,2025-05-01,648.4500000000007
L1110,2025-06-01,648.4500000000007
L1110,2025-07-01,648.4500000000007
L1110,2025-08-01,648.4500000000007
L1110,2025-09-01,648.4499999999998
L1110,2025-10-01,648.4499999999998
L1110,2025-11-01,648.4499999999998
L1110,2025-12-01,648.4499999999998
L1110,2026-01-01,648.4499999999998
L1110,2026-02-01,648.4499999999998
L1110,2026-03-01,648.4499999999998
L1110,2026-04-01,648.4499999999998
L1110,2026-05-01,648.4499999999998
