loan_id,month,rung,balance,status
L1202,2024-01-01,0,6103.529999999995,current
L1202,2024-02-01,0,5794.759999999995,current
L1202,2024-03-01,0,5485.989999999994,current
L1202,2024-04-01,0,5177.219999999994,current
L1202,2024-05-01,0,4868.449999999993,current
L1202,2024-06-01,0,4559.679999999993,current
L1202,2024-07-01,0,4250.909999999993,current
L1202,2024-08-01,0,3942.1399999999926,current
L1202,2024-09-01,0,3633.3699999999926,current
L1202,2024-10-01,0,3324.5999999999926,current
L1202,2024-11-01,0,3015.8299999999927,current
L1202,2024-12-01,0,2707.0599999999927,current
L1202,2025-01-01,0,2398.2899999999927,current
L1202,2025-02-01,0,2089.5199999999927,current
L1202,2025-03-01,0,1780.7499999999927,current
L1202,2025-04-01,0,1471.9799999999927,current
L1202,2025-05-01,0,1163.2099999999928,current
L1202,2025-06-01,0,854.4399999999928,current
L1202,2025-07-01,0,545.6699999999928,current
L1202,2025-08-01,0,236.89999999999281,current
L1202,2025-09-01,0,-71.87000000000717,current
L1203,2024-03-01,0,2878.81,current
L1203,2024-04-01,0,2757.62,current
L1203,2024-05-01,0,2636.43,current
L1203,2024-06-01,0,2515.24,current
L1203,2024-07-01,0,2394.0499999999997,current
L1203,2024-08-01,0,2272.8599999999997,current
L1203,2024-09-01,0,2151.6699999999996,current
L1203,2024-10-01,0,2030.4799999999996,current
L1203,2024-11-01,0,1909.2899999999995,current
L1203,2024-12-01,0,1788.0999999999995,current
L1203,2025-01-01,0,1666.9099999999994,current
L1203,2025-02-01,0,1545.7199999999993,current
L1203,2025-03-01,0,1424.5299999999993,current
L1203,2025-04-01,0,1303.3399999999992,current
L1203,2025-05-01,0,1182.1499999999992,current
L1203,2025-06-01,0,1060.9599999999991,current
L1203,2025-07-01,0,939.7699999999991,current
L1203,2025-08-01,0,818.579999999999,current
L1203,2025-09-01,0,697.389999999999,current
L1203,2025-10-01,0,576.1999999999989,current
L1203,2025-11-01,0,455.0099999999989,current
L1203,2025-12-01,0,333.8199999999989,current
L1203,2026-01-01,0,212.62999999999892,current
L1203,2026-02-01,0,91.43999999999892,current
L1203,2026-03-01,0,-29.75000000000108,current
L1204,2023-06-01,0,36869.83,current
L1204,2023-07-01,0,35239.66,current
L1204,2023-08-01,0,33609.490000000005,current
L1204,2023-09-01,0,31979.320000000007,current
L1204,2023-10-01,0,30349.15000000001,current
L1204,2023-11-01,0,28718.98000000001,current
L1204,2023-12-01,0,27088.810000000012,current
L1204,2024-01-01,0,25458.640000000014,current
L1204,2024-02-01,0,23828.470000000016,current
L1204,2024-03-01,0,22198.300000000017,current
L1204,2024-04-01,0,20568.13000000002,current
L1204,2024-05-01,0,18937.96000000002,current
L1204,2024-06-01,0,17307.790000000023,current
L1204,2024-07-01,0,15677.620000000023,current
L1204,2024-08-01,1,15677.620000000023,30 days late
L1204,2024-09-01,0,15677.620000000023,current
L1204,2024-10-01,0,14047.450000000023,current
L1204,2024-11-01,0,12417.280000000022,current
L1204,2024-12-01,0,10787.110000000022,current
L1204,2025-01-01,0,9156.940000000022,current
L1204,2025-02-01,0,7526.770000000022,current
L1204,2025-03-01,0,5896.600000000022,current
L1204,2025-04-01,0,4266.430000000022,current
L1204,2025-05-01,0,2636.260000000022,current
L1204,2025-06-01,0,1006.090000000022,current
L1204,2025-07-01,0,-624.0799999999781,current
L1205,2023-08-01,0,4837.49,current
L1205,2023-09-01,0,4674.98,current
L1205,2023-10-01,0,4512.469999999999,current
L1205,2023-11-01,0,4349.959999999999,current
L1205,2023-12-01,0,4187.449999999999,current
L1205,2024-01-01,0,4024.9399999999987,current
L1205,2024-02-01,0,3862.4299999999985,current
L1205,2024-03-01,0,3699.9199999999983,current
L1205,2024-04-01,0,3537.409999999998,current
L1205,2024-05-01,0,3374.899999999998,current
L1205,2024-06-01,0,3212.3899999999976,current
L1205,2024-07-01,0,3049.8799999999974,current
L1205,2024-08-01,0,2887.369999999997,current
L1205,2024-09-01,0,2724.859999999997,current
L1205,2024-10-01,0,2562.3499999999967,current
L1205,2024-11-01,0,2399.8399999999965,current
L1205,2024-12-01,0,2237.3299999999963,current
L1205,2025-01-01,0,2074.819999999996,current
L1205,2025-02-01,0,1912.309999999996,current
L1205,2025-03-01,0,1749.799999999996,current
L1205,2025-04-01,0,1587.289999999996,current
L1205,2025-05-01,0,1424.779999999996,current
L1205,2025-06-01,0,1262.2699999999961,current
L1205,2025-07-01,0,1099.7599999999961,current
L1205,2025-08-01,0,937.2499999999961,current
L1205,2025-09-01,0,774.7399999999961,current
L1205,2025-10-01,0,612.2299999999962,current
L1205,2025-11-01,0,449.71999999999616,current
L1205,2025-12-01,0,287.20999999999617,current
L1205,2026-01-01,0,124.69999999999618,current
L1205,2026-02-01,0,-37.81000000000381,current
L1206,2024-10-01,0,18893.43,current
L1206,2024-11-01,0,18286.86,current
L1206,2024-12-01,0,17680.29,current
L1206,2025-01-01,0,17073.72,current
L1206,2025-02-01,0,16467.15,current
L1206,2025-03-01,0,15860.580000000002,current
L1206,2025-04-01,0,15254.010000000002,current
L1206,2025-05-01,0,14647.440000000002,current
L1206,2025-06-01,0,14040.870000000003,current
L1206,2025-07-01,0,13434.300000000003,current
L1206,2025-08-01,0,12827.730000000003,current
L1206,2025-09-01,0,12221.160000000003,current
L1206,2025-10-01,0,11614.590000000004,current
L1206,2025-11-01,0,11008.020000000004,current
L1206,2025-12-01,0,10401.450000000004,current
L1206,2026-01-01,0,9794.880000000005,current
L1206,2026-02-01,0,9188.310000000005,current
L1206,2026-03-01,0,8581.740000000005,current
L1206,2026-04-01,0,7975.1700000000055,current
L1206,2026-05-01,0,7368.600000000006,current
L1206,2026-06-01,0,6762.030000000006,current
L1206,2026-07-01,0,6155.460000000006,current
L1206,2026-08-01,0,5548.890000000007,current
L1206,2026-09-01,0,4942.320000000007,current
L1206,2026-10-01,0,4335.750000000007,current
L1206,2026-11-01,0,3729.180000000007,current
L1206,2026-12-01,0,3122.610000000007,current
L1206,2027-01-01,0,2516.040000000007,current
L1206,2027-02-01,0,1909.4700000000066,current
L1206,2027-03-01,0,1302.9000000000065,current
L1206,2027-04-01,0,696.3300000000064,current
L1206,2027-05-01,0,89.76000000000636,current
L1206,2027-06-01,0,-516.8099999999937,current
L1207,2023-09-01,0,9688.94,current
L1207,2023-10-01,0,9377.880000000001,current
L1207,2023-11-01,0,9066.820000000002,current
L1207,2023-12-01,0,8755.760000000002,current
L1207,2024-01-01,0,8444.700000000003,current
L1207,2024-02-01,0,8133.640000000002,current
L1207,2024-03-01,0,7822.580000000002,current
L1207,2024-04-01,0,7511.520000000001,current
L1207,2024-05-01,0,7200.460000000001,current
L1207,2024-06-01,0,6889.400000000001,current
L1207,2024-07-01,0,6578.34,current
L1207,2024-08-01,0,6267.28,current
L1207,2024-09-01,0,5956.219999999999,current
L1207,2024-10-01,0,5645.159999999999,current
L1207,2024-11-01,0,5334.0999999999985,current
L1207,2024-12-01,0,5023.039999999998,current
L1207,2025-01-01,0,4711.979999999998,current
L1207,2025-02-01,0,4400.919999999997,current
L1207,2025-03-01,0,4089.8599999999974,current
L1207,2025-04-01,0,3778.7999999999975,current
L1207,2025-05-01,0,3467.7399999999975,current
L1207,2025-06-01,0,3156.6799999999976,current
L1207,2025-07-01,0,2845.6199999999976,current
L1207,2025-08-01,0,2534.5599999999977,current
L1207,2025-09-01,0,2223.4999999999977,current
L1207,2025-10-01,0,1912.4399999999978,current
L1207,2025-11-01,0,1601.3799999999978,current
L1207,2025-12-01,0,1290.319999999998,current
L1207,2026-01-01,0,979.259999999998,current
L1207,2026-02-01,0,668.199999999998,current
L1207,2026-03-01,0,357.139999999998,current
L1207,2026-04-01,0,46.079999999997995,current
L1207,2026-05-01,0,-264.980000000002,current
L1208,2024-04-01,0,8235.6,current
L1208,2024-05-01,0,7971.200000000001,current
L1208,2024-06-01,0,7706.800000000001,current
L1208,2024-07-01,0,7442.4000000000015,current
L1208,2024-08-01,0,7178.000000000002,current
L1208,2024-09-01,0,6913.600000000002,current
L1208,2024-10-01,0,6649.200000000003,current
L1208,2024-11-01,0,6384.800000000003,current
L1208,2024-12-01,0,6120.400000000003,current
L1208,2025-01-01,0,5856.000000000004,current
L1208,2025-02-01,0,5591.600000000004,current
L1208,2025-03-01,0,5327.200000000004,current
L1208,2025-04-01,0,5062.800000000005,current
L1208,2025-05-01,0,4798.400000000005,current
L1208,2025-06-01,0,4534.0000000000055,current
L1208,2025-07-01,0,4269.600000000006,current
L1208,2025-08-01,0,4005.2000000000057,current
L1208,2025-09-01,0,3740.8000000000056,current
L1208,2025-10-01,0,3476.4000000000055,current
L1208,2025-11-01,0,3212.0000000000055,current
L1208,2025-12-01,0,2947.6000000000054,current
L1208,2026-01-01,0,2683.2000000000053,current
L1208,2026-02-01,0,2418.800000000005,current
L1208,2026-03-01,0,2154.400000000005,current
L1208,2026-04-01,0,1890.000000000005,current
L1208,2026-05-01,0,1625.600000000005,current
L1208,2026-06-01,0,1361.2000000000048,current
L1208,2026-07-01,0,1096.8000000000047,current
L1208,2026-08-01,0,832.4000000000048,current
L1208,2026-09-01,0,568.0000000000048,current
L1208,2026-10-01,0,303.6000000000048,current
L1208,2026-11-01,0,39.20000000000482,current
L1208,2026-12-01,0,-225.19999999999516,current
L1209,2023-02-01,0,30520.15,current
L1209,2023-03-01,0,29540.300000000003,current
L1209,2023-04-01,0,28560.450000000004,current
L1209,2023-05-01,0,27580.600000000006,current
L1209,2023-06-01,0,26600.750000000007,current
L1209,2023-07-01,0,25620.90000000001,current
L1209,2023-08-01,0,24641.05000000001,current
L1209,2023-09-01,0,23661.20000000001,current
L1209,2023-10-01,0,22681.350000000013,current
L1209,2023-11-01,0,21701.500000000015,current
L1209,2023-12-01,0,20721.650000000016,current
L1209,2024-01-01,0,19741.800000000017,current
L1209,2024-02-01,0,18761.95000000002,current
L1209,2024-03-01,0,17782.10000000002,current
L1209,2024-04-01,0,16802.250000000022,current
L1209,2024-05-01,0,15822.400000000021,current
L1209,2024-06-01,0,14842.550000000021,current
L1209,2024-07-01,0,13862.70000000002,current
L1209,2024-08-01,0,12882.85000000002,current
L1209,2024-09-01,0,11903.00000000002,current
L1209,2024-10-01,0,10923.15000000002,current
L1209,2024-11-01,0,9943.30000000002,current
L1209,2024-12-01,0,8963.450000000019,current
L1209,2025-01-01,0,7983.600000000019,current
L1209,2025-02-01,0,7003.750000000018,current
L1209,2025-03-01,0,6023.900000000018,current
L1209,2025-04-01,0,5044.0500000000175,current
L1209,2025-05-01,0,4064.2000000000176,current
L1209,2025-06-01,0,3084.3500000000176,current
L1209,2025-07-01,0,2104.5000000000177,current
L1209,2025-08-01,0,1124.6500000000178,current
L1209,2025-09-01,0,144.8000000000178,current
L1209,2025-10-01,0,-835.0499999999822,current
L1210,2024-01-01,0,29942.0,current
L1210,2024-02-01,0,28884.0,current
L1210,2024-03-01,0,27826.0,current
L1210,2024-04-01,0,26768.0,current
L1210,2024-05-01,0,25710.0,current
L1210,2024-06-01,0,24652.0,current
L1210,2024-07-01,0,23594.0,current
L1210,2024-08-01,0,22536.0,current
L1210,2024-09-01,0,21478.0,current
L1210,2024-10-01,0,20420.0,current
L1210,2024-11-01,0,19362.0,current
L1210,2024-12-01,0,18304.0,current
L1210,2025-01-01,0,17246.0,current
L1210,2025-02-01,0,16188.0,current
L1210,2025-03-01,0,15130.0,current
L1210,2025-04-01,0,14072.0,current
L1210,2025-05-01,0,13014.0,current
L1210,2025-06-01,0,11956.0,current
L1210,2025-07-01,0,10898.0,current
L1210,2025-08-01,0,9840.0,current
L1210,2025-09-01,0,8782.0,current
L1210,2025-10-01,0,7724.0,current
L1210,2025-11-01,0,6666.0,current
L1210,2025-12-01,0,5608.0,current
L1210,2026-01-01,0,4550.0,current
L1210,2026-02-01,0,3492.0,current
L1210,2026-03-01,0,2434.0,current
L1210,2026-04-01,0,1376.0,current
L1210,2026-05-01,0,318.0,current
L1210,2026-06-01,0,-740.0,current
L1211,2024-11-01,0,27613.47,current
L1211,2024-12-01,0,26726.940000000002,current
L1211,2025-01-01,0,25840.410000000003,current
L1211,2025-02-01,0,24953.880000000005,current
L1211,2025-03-01,0,24067.350000000006,current
L1211,2025-04-01,0,23180.820000000007,current
L1211,2025-05-01,0,22294.290000000008,current
L1211,2025-06-01,0,21407.76000000001,current
L1211,2025-07-01,0,20521.23000000001,current
L1211,2025-08-01,0,19634.70000000001,current
L1211,2025-09-01,0,18748.170000000013,current
L1211,2025-10-01,0,17861.640000000014,current
L1211,2025-11-01,0,16975.110000000015,current
L1211,2025-12-01,0,16088.580000000014,current
L1211,2026-01-01,0,15202.050000000014,current
L1211,2026-02-01,0,14315.520000000013,current
L1211,2026-03-01,0,13428.990000000013,current
L1211,2026-04-01,0,12542.460000000012,current
L1211,2026-05-01,0,11655.930000000011,current
L1211,2026-06-01,0,10769.40000000001,current
L1211,2026-07-01,0,9882.87000000001,current
L1211,2026-08-01,0,8996.34000000001,current
L1211,2026-09-01,0,8109.8100000000095,current
L1211,2026-10-01,0,7223.28000000001,current
L1211,2026-11-01,0,6336.75000000001,current
L1211,2026-12-01,0,5450.22000000001,current
L1211,2027-01-01,0,4563.6900000000105,current
L1211,2027-02-01,0,3677.1600000000108,current
L1211,2027-03-01,0,2790.630000000011,current
L1211,2027-04-01,0,1904.100000000011,current
L1211,2027-05-01,0,1017.5700000000111,current
L1211,2027-06-01,0,131.0400000000111,current
L1211,2027-07-01,0,-755.4899999999889,current
L1212,2024-05-01,0,11590.45,current
L1212,2024-06-01,0,11180.900000000001,current
L1212,2024-07-01,0,10771.350000000002,current
L1212,2024-08-01,0,10361.800000000003,current
L1212,2024-09-01,0,9952.250000000004,current
L1212,2024-10-01,0,9542.700000000004,current
L1212,2024-11-01,0,9133.150000000005,current
L1212,2024-12-01,0,8723.600000000006,current
L1212,2025-01-01,0,8314.050000000007,current
L1212,2025-02-01,0,7904.500000000006,current
L1212,2025-03-01,0,7494.950000000006,current
L1212,2025-04-01,0,7085.400000000006,current
L1212,2025-05-01,0,6675.850000000006,current
L1212,2025-06-01,1,6675.850000000006,30 days late
L1212,2025-07-01,2,6675.850000000006,60 days late
L1212,2025-08-01,0,6675.850000000006,current
L1212,2025-09-01,0,6266.300000000006,current
L1212,2025-10-01,0,5856.7500000000055,current
L1212,2025-11-01,0,5447.200000000005,current
L1212,2025-12-01,0,5037.650000000005,current
L1212,2026-01-01,0,4628.100000000005,current
L1212,2026-02-01,0,4218.550000000005,current
L1212,2026-03-01,0,3809.0000000000045,current
L1212,2026-04-01,0,3399.4500000000044,current
L1212,2026-05-01,1,3399.4500000000044,30 days late
L1212,2026-06-01,0,3399.4500000000044,current
L1212,2026-07-01,0,2989.900000000004,current
L1212,2026-08-01,0,2580.350000000004,current
L1212,2026-09-01,0,2170.800000000004,current
L1212,2026-10-01,0,1761.2500000000039,current
L1212,2026-11-01,0,1351.700000000004,current
L1212,2026-12-01,0,942.150000000004,current
L1212,2027-01-01,0,532.600000000004,current
L1212,2027-02-01,0,123.05000000000399,current
L1212,2027-03-01,0,-286.499999999996,current
L1213,2023-05-01,0,22769.0,current
L1213,2023-06-01,0,22038.0,current
L1213,2023-07-01,0,21307.0,current
L1213,2023-08-01,0,20576.0,current
L1213,2023-09-01,0,19845.0,current
L1213,2023-10-01,0,19114.0,current
L1213,2023-11-01,0,18383.0,current
L1213,2023-12-01,0,17652.0,current
L1213,2024-01-01,0,16921.0,current
L1213,2024-02-01,0,16190.0,current
L1213,2024-03-01,0,15459.0,current
L1213,2024-04-01,0,14728.0,current
L1213,2024-05-01,0,13997.0,current
L1213,2024-06-01,0,13266.0,current
L1213,2024-07-01,0,12535.0,current
L1213,2024-08-01,0,11804.0,current
L1213,2024-09-01,0,11073.0,current
L1213,2024-10-01,0,10342.0,current
L1213,2024-11-01,0,9611.0,current
L1213,2024-12-01,0,8880.0,current
L1213,2025-01-01,0,8149.0,current
L1213,2025-02-01,0,7418.0,current
L1213,2025-03-01,0,6687.0,current
L1213,2025-04-01,0,5956.0,current
L1213,2025-05-01,0,5225.0,current
L1213,2025-06-01,0,4494.0,current
L1213,2025-07-01,0,3763.0,current
L1213,2025-08-01,0,3032.0,current
L1213,2025-09-01,0,2301.0,current
L1213,2025-10-01,0,1570.0,current
L1213,2025-11-01,0,839.0,current
L1213,2025-12-01,0,108.0,current
L1213,2026-01-01,0,-623.0,current
L1214,2023-12-01,0,14971.0,current
L1214,2024-01-01,0,14442.0,current
L1214,2024-02-01,0,13913.0,current
L1214,2024-03-01,0,13384.0,current
L1214,2024-04-01,0,12855.0,current
L1214,2024-05-01,0,12326.0,current
L1214,2024-06-01,0,11797.0,current
L1214,2024-07-01,0,11268.0,current
L1214,2024-08-01,0,10739.0,current
L1214,2024-09-01,0,10210.0,current
L1214,2024-10-01,0,9681.0,current
L1214,2024-11-01,0,9152.0,current
L1214,2024-12-01,0,8623.0,current
L1214,2025-01-01,0,8094.0,current
L1214,2025-02-01,0,7565.0,current
L1214,2025-03-01,0,7036.0,current
L1214,2025-04-01,0,6507.0,current
L1214,2025-05-01,0,5978.0,current
L1214,2025-06-01,0,5449.0,current
L1214,2025-07-01,0,4920.0,current
L1214,2025-08-01,0,4391.0,current
L1214,2025-09-01,0,3862.0,current
L1214,2025-10-01,0,3333.0,current
L1214,2025-11-01,0,2804.0,current
L1214,2025-12-01,0,2275.0,current
L1214,2026-01-01,0,1746.0,current
L1214,2026-02-01,0,1217.0,current
L1214,2026-03-01,0,688.0,current
L1214,2026-04-01,0,159.0,current
L1214,2026-05-01,0,-370.0,current
L1215,2024-11-01,0,19631.99,current
L1215,2024-12-01,0,18763.980000000003,current
L1215,2025-01-01,0,17895.970000000005,current
L1215,2025-02-01,0,17027.960000000006,current
L1215,2025-03-01,0,16159.950000000006,current
L1215,2025-04-01,0,15291.940000000006,current
L1215,2025-05-01,0,14423.930000000006,current
L1215,2025-06-01,0,13555.920000000006,current
L1215,2025-07-01,0,12687.910000000005,current
L1215,2025-08-01,0,11819.900000000005,current
L1215,2025-09-01,0,10951.890000000005,current
L1215,2025-10-01,0,10083.880000000005,current
L1215,2025-11-01,0,9215.870000000004,current
L1215,2025-12-01,0,8347.860000000004,current
L1215,2026-01-01,0,7479.850000000004,current
L1215,2026-02-01,0,6611.840000000004,current
L1215,2026-03-01,0,5743.830000000004,current
L1215,2026-04-01,0,4875.820000000003,current
L1215,2026-05-01,0,4007.810000000003,current
L1215,2026-06-01,0,3139.800000000003,current
L1215,2026-07-01,0,2271.7900000000027,current
L1215,2026-08-01,0,1403.7800000000027,current
L1215,2026-09-01,0,535.7700000000027,current
L1215,2026-10-01,0,-332.2399999999973,current
L1216,2024-05-01,0,11142.28,current
L1216,2024-06-01,0,10784.560000000001,current
L1216,2024-07-01,0,10426.840000000002,current
L1216,2024-08-01,0,10069.120000000003,current
L1216,2024-09-01,0,9711.400000000003,current
L1216,2024-10-01,0,9353.680000000004,current
L1216,2024-11-01,0,8995.960000000005,current
L1216,2024-12-01,0,8638.240000000005,current
L1216,2025-01-01,0,8280.520000000006,current
L1216,2025-02-01,0,7922.800000000006,current
L1216,2025-03-01,0,7565.080000000005,current
L1216,2025-04-01,0,7207.360000000005,current
L1216,2025-05-01,0,6849.640000000005,current
L1216,2025-06-01,0,6491.920000000005,current
L1216,2025-07-01,0,6134.200000000004,current
L1216,2025-08-01,0,5776.480000000004,current
L1216,2025-09-01,0,5418.760000000004,current
L1216,2025-10-01,0,5061.040000000004,current
L1216,2025-11-01,0,4703.320000000003,current
L1216,2025-12-01,0,4345.600000000003,current
L1216,2026-01-01,0,3987.880000000003,current
L1216,2026-02-01,0,3630.1600000000026,current
L1216,2026-03-01,0,3272.4400000000023,current
L1216,2026-04-01,0,2914.720000000002,current
L1216,2026-05-01,0,2557.000000000002,current
L1216,2026-06-01,0,2199.2800000000016,current
L1216,2026-07-01,0,1841.5600000000015,current
L1216,2026-08-01,0,1483.8400000000015,current
L1216,2026-09-01,0,1126.1200000000015,current
L1216,2026-10-01,0,768.4000000000015,current
L1216,2026-11-01,0,410.6800000000014,current
L1216,2026-12-01,0,52.9600000000014,current
L1216,2027-01-01,0,-304.7599999999986,current
L1217,2024-09-01,0,11626.73,current
L1217,2024-10-01,0,11253.46,current
L1217,2024-11-01,0,10880.189999999999,current
L1217,2024-12-01,0,10506.919999999998,current
L1217,2025-01-01,0,10133.649999999998,current
L1217,2025-02-01,0,9760.379999999997,current
L1217,2025-03-01,0,9387.109999999997,current
L1217,2025-04-01,0,9013.839999999997,current
L1217,2025-05-01,0,8640.569999999996,current
L1217,2025-06-01,0,8267.299999999996,current
L1217,2025-07-01,0,7894.029999999995,current
L1217,2025-08-01,0,7520.759999999995,current
L1217,2025-09-01,0,7147.489999999994,current
L1217,2025-10-01,0,6774.219999999994,current
L1217,2025-11-01,0,6400.949999999993,current
L1217,2025-12-01,0,6027.679999999993,current
L1217,2026-01-01,0,5654.409999999993,current
L1217,2026-02-01,0,5281.139999999992,current
L1217,2026-03-01,0,4907.869999999992,current
L1217,2026-04-01,0,4534.599999999991,current
L1217,2026-05-01,0,4161.329999999991,current
L1217,2026-06-01,0,3788.059999999991,current
L1217,2026-07-01,0,3414.789999999991,current
L1217,2026-08-01,0,3041.519999999991,current
L1217,2026-09-01,0,2668.249999999991,current
L1217,2026-10-01,0,2294.979999999991,current
L1217,2026-11-01,0,1921.709999999991,current
L1217,2026-12-01,0,1548.439999999991,current
L1217,2027-01-01,0,1175.169999999991,current
L1217,2027-02-01,0,801.899999999991,current
L1217,2027-03-01,0,428.629999999991,current
L1217,2027-04-01,0,55.35999999999103,current
L1217,2027-05-01,0,-317.91000000000895,current
L1218,2023-07-01,0,37786.86,current
L1218,2023-08-01,0,36573.72,current
L1218,2023-09-01,0,35360.58,current
L1218,2023-10-01,0,34147.44,current
L1218,2023-11-01,0,32934.3,current
L1218,2023-12-01,0,31721.160000000003,current
L1218,2024-01-01,0,30508.020000000004,current
L1218,2024-02-01,0,29294.880000000005,current
L1218,2024-03-01,0,28081.740000000005,current
L1218,2024-04-01,0,26868.600000000006,current
L1218,2024-05-01,0,25655.460000000006,current
L1218,2024-06-01,0,24442.320000000007,current
L1218,2024-07-01,0,23229.180000000008,current
L1218,2024-08-01,0,22016.040000000008,current
L1218,2024-09-01,0,20802.90000000001,current
L1218,2024-10-01,0,19589.76000000001,current
L1218,2024-11-01,0,18376.62000000001,current
L1218,2024-12-01,0,17163.48000000001,current
L1218,2025-01-01,0,15950.340000000011,current
L1218,2025-02-01,0,14737.200000000012,current
L1218,2025-03-01,0,13524.060000000012,current
L1218,2025-04-01,0,12310.920000000013,current
L1218,2025-05-01,0,11097.780000000013,current
L1218,2025-06-01,0,9884.640000000014,current
L1218,2025-07-01,0,8671.500000000015,current
L1218,2025-08-01,0,7458.360000000014,current
L1218,2025-09-01,0,6245.220000000014,current
L1218,2025-10-01,0,5032.080000000014,current
L1218,2025-11-01,0,3818.9400000000132,current
L1218,2025-12-01,0,2605.800000000013,current
L1218,2026-01-01,0,1392.6600000000128,current
L1218,2026-02-01,0,179.52000000001271,current
L1218,2026-03-01,0,-1033.6199999999874,current
L1219,2023-10-01,0,35585.04,current
L1219,2023-11-01,0,34170.08,current
L1219,2023-12-01,0,32755.120000000003,current
L1219,2024-01-01,0,31340.160000000003,current
L1219,2024-02-01,0,29925.200000000004,current
L1219,2024-03-01,0,28510.240000000005,current
L1219,2024-04-01,0,27095.280000000006,current
L1219,2024-05-01,0,25680.320000000007,current
L1219,2024-06-01,0,24265.360000000008,current
L1219,2024-07-01,0,22850.40000000001,current
L1219,2024-08-01,0,21435.44000000001,current
L1219,2024-09-01,0,20020.48000000001,current
L1219,2024-10-01,0,18605.52000000001,current
L1219,2024-11-01,0,17190.560000000012,current
L1219,2024-12-01,0,15775.600000000013,current
L1219,2025-01-01,0,14360.640000000014,current
L1219,2025-02-01,0,12945.680000000015,current
L1219,2025-03-01,0,11530.720000000016,current
L1219,2025-04-01,0,10115.760000000017,current
L1219,2025-05-01,0,8700.800000000017,current
L1219,2025-06-01,0,7285.840000000017,current
L1219,2025-07-01,0,5870.880000000017,current
L1219,2025-08-01,0,4455.920000000017,current
L1219,2025-09-01,0,3040.9600000000173,current
L1219,2025-10-01,0,1626.0000000000173,current
L1219,2025-11-01,0,211.04000000001724,current
L1219,2025-12-01,0,-1203.9199999999828,current
L1220,2023-07-01,0,15502.3,current
L1220,2023-08-01,0,15004.599999999999,current
L1220,2023-09-01,0,14506.899999999998,current
L1220,2023-10-01,0,14009.199999999997,current
L1220,2023-11-01,0,13511.499999999996,current
L1220,2023-12-01,0,13013.799999999996,current
L1220,2024-01-01,0,12516.099999999995,current
L1220,2024-02-01,0,12018.399999999994,current
L1220,2024-03-01,0,11520.699999999993,current
L1220,2024-04-01,0,11022.999999999993,current
L1220,2024-05-01,0,10525.299999999992,current
L1220,2024-06-01,0,10027.599999999991,current
L1220,2024-07-01,0,9529.89999999999,current
L1220,2024-08-01,0,9032.19999999999,current
L1220,2024-09-01,0,8534.499999999989,current
L1220,2024-10-01,0,8036.799999999989,current
L1220,2024-11-01,0,7539.099999999989,current
L1220,2024-12-01,0,7041.39999999999,current
L1220,2025-01-01,0,6543.69999999999,current
L1220,2025-02-01,0,6045.99999999999,current
L1220,2025-03-01,0,5548.29999999999,current
L1220,2025-04-01,0,5050.59999999999,current
L1220,2025-05-01,0,4552.8999999999905,current
L1220,2025-06-01,0,4055.1999999999907,current
L1220,2025-07-01,0,3557.499999999991,current
L1220,2025-08-01,0,3059.799999999991,current
L1220,2025-09-01,0,2562.0999999999913,current
L1220,2025-10-01,0,2064.3999999999915,current
L1220,2025-11-01,0,1566.6999999999914,current
L1220,2025-12-01,0,1068.9999999999914,current
L1220,2026-01-01,0,571.2999999999913,current
L1220,2026-02-01,0,73.59999999999133,current
L1220,2026-03-01,0,-424.10000000000866,current
L1221,2023-02-01,0,6237.42,current
L1221,2023-03-01,0,5974.84,current
L1221,2023-04-01,0,5712.26,current
L1221,2023-05-01,0,5449.68,current
L1221,2023-06-01,0,5187.1,current
L1221,2023-07-01,0,4924.52,current
L1221,2023-08-01,0,4661.9400000000005,current
L1221,2023-09-01,0,4399.360000000001,current
L1221,2023-10-01,0,4136.780000000001,current
L1221,2023-11-01,1,4136.780000000001,30 days late
L1221,2023-12-01,2,4136.780000000001,60 days late
L1221,2024-01-01,3,4136.780000000001,90 days late
L1221,2024-02-01,4,4136.780000000001,120 days late
L1221,2024-03-01,4,4136.780000000001,120 days late
L1222,2023-09-01,0,27129.03,current
L1222,2023-10-01,0,26258.059999999998,current
L1222,2023-11-01,0,25387.089999999997,current
L1222,2023-12-01,0,24516.119999999995,current
L1222,2024-01-01,1,24516.119999999995,30 days late
L1222,2024-02-01,2,24516.119999999995,60 days late
L1222,2024-03-01,3,24516.119999999995,90 days late
L1222,2024-04-01,4,24516.119999999995,120 days late
L1222,2024-05-01,4,24516.119999999995,120 days late
L1223,2023-02-01,0,33911.28,current
L1223,2023-03-01,0,32822.56,current
L1223,2023-04-01,0,31733.839999999997,current
L1223,2023-05-01,0,30645.119999999995,current
L1223,2023-06-01,0,29556.399999999994,current
L1223,2023-07-01,0,28467.679999999993,current
L1223,2023-08-01,0,27378.959999999992,current
L1223,2023-09-01,0,26290.23999999999,current
L1223,2023-10-01,0,25201.51999999999,current
L1223,2023-11-01,0,24112.79999999999,current
L1223,2023-12-01,0,23024.079999999987,current
L1223,2024-01-01,0,21935.359999999986,current
L1223,2024-02-01,0,20846.639999999985,current
L1223,2024-03-01,0,19757.919999999984,current
L1223,2024-04-01,0,18669.199999999983,current
L1223,2024-05-01,0,17580.47999999998,current
L1223,2024-06-01,0,16491.75999999998,current
